tag,preferred_cn,alternatives,category,post_count,confidence,source,notes
asymmetrical_sleeves,不对称的袖子,,0,6864,0.93,byzod+ai,来自byzod高质量包+清洗
black_bag,黑色包,,0,6852,0.93,byzod+ai,来自byzod高质量包+清洗
bokeh,焦外成像,ボケ表現|散景|焦外,0,6851,0.93,byzod+ai,来自byzod高质量包+清洗
photo_background,照片为背景,,0,6846,0.93,byzod+ai,来自byzod高质量包+清洗
exhibitionism,露出,露出|野外露出,0,6845,0.93,byzod+ai,来自byzod高质量包+清洗
twisted_torso,躯干夸张地扭曲,,0,6838,0.93,byzod+ai,来自byzod高质量包+清洗
cardboard_box,纸板箱,段ボール箱|段ボール,0,6835,0.93,byzod+ai,来自byzod高质量包+清洗
evening,傍晚,夕暮れ|夕方,0,6833,0.93,byzod+ai,来自byzod高质量包+清洗
holding_camera,手持摄像机,,0,6831,0.93,byzod+ai,来自byzod高质量包+清洗
d:,d:,表情符号|惊讶颜文字,0,6827,0.97,ai_generated,[Manual] 符号
heart_print,心形图案|心形印花,,0,6817,0.93,byzod+ai,来自byzod高质量包+清洗
biceps,肱二頭肌,上腕二頭筋,0,6811,0.93,byzod+ai,来自byzod高质量包+清洗
cherry,樱花|樱桃,樱桃|车厘子,0,6810,0.93,byzod+ai,来自byzod高质量包+清洗
jester_cap,小丑帽,,0,6810,0.93,byzod+ai,来自byzod高质量包+清洗
projectile_cum,射精喷射,精液飞溅|远距离射精,0,6801,0.97,byzod+ai,[Manual] 液体动态
pillar,柱子,柱|支柱,0,6799,0.93,byzod+ai,来自byzod高质量包+清洗
holding_lollipop,拿着棒棒糖,,0,6798,0.93,byzod+ai,来自byzod高质量包+清洗
pink_pupils,粉色瞳,粉瞳孔,0,6790,0.97,ai_generated,[Manual] 眼睛细节
tunic,束腰外衣,丘尼卡,0,6779,0.93,byzod+ai,来自byzod高质量包+清洗
open_hoodie,敞开的连帽衫,,0,6778,0.93,byzod+ai,来自byzod高质量包+清洗
red_gemstone,红色宝石,紅玉|红宝石,0,6775,0.93,byzod+ai,来自byzod高质量包+清洗
dress_bow,连衣裙上的蝴蝶结,,0,6772,0.93,byzod+ai,来自byzod高质量包+清洗
yellow_sweater,黄色毛衣,,0,6765,0.93,byzod+ai,来自byzod高质量包+清洗
magic_circle,魔法阵,魔法陣|魔法円,0,6763,0.93,byzod+ai,来自byzod高质量包+清洗
bestiality,人兽,獣姦|兽奸|兽交|異種姦|異種和姦,0,6762,0.93,byzod+ai,来自byzod高质量包+清洗
pink_choker,粉色项圈,,0,6760,0.93,byzod+ai,来自byzod高质量包+清洗
flower_field,花田,花畑|花田,0,6757,0.93,byzod+ai,来自byzod高质量包+清洗
girl_sandwich,被两个女孩夹在中间,両手に花,0,6753,0.93,byzod+ai,来自byzod高质量包+清洗
brown_vest,棕色马甲,,0,6751,0.93,byzod+ai,来自byzod高质量包+清洗
blue_buruma,蓝色短裤,紺ブルマ|青ブルマ|水色ブルマ,0,6737,0.93,byzod+ai,来自byzod高质量包+清洗
frilled_collar,花边衣领,,0,6735,0.93,byzod+ai,来自byzod高质量包+清洗
over-kneehighs,过膝,,0,6730,0.93,byzod+ai,来自byzod高质量包+清洗
extra_eyes,多只眼睛,多眼,0,6727,0.93,byzod+ai,来自byzod高质量包+清洗
chess_piece,棋子,チェス駒|チェスの駒|駒|棋子,0,6718,0.93,byzod+ai,来自byzod高质量包+清洗
bride,新娘,花嫁,0,6713,0.93,byzod+ai,来自byzod高质量包+清洗
holding_pen,握笔,,0,6705,0.93,byzod+ai,来自byzod高质量包+清洗
speed_lines,速度线,,0,6701,0.93,byzod+ai,来自byzod高质量包+清洗
hachimaki,扎头巾(名词),鉢巻|鉢巻き,0,6701,0.93,byzod+ai,来自byzod高质量包+清洗
black_ascot,黑色阿斯科特领巾,,0,6698,0.93,byzod+ai,来自byzod高质量包+清洗
old_school_swimsuit,旧式死库水,旧スク|旧々スク|旧スクール水着,0,6696,0.93,byzod+ai,来自byzod高质量包+清洗
holding_paper,拿着纸,拿着张纸,0,6692,0.93,byzod+ai,来自byzod高质量包+清洗
hair_slicked_back,头发往后捋|往后梳的头发|背头发型,,0,6689,0.93,byzod+ai,来自byzod高质量包+清洗
pregnant,怀孕,妊婦|妊娠|腹ボテ|ロリ妊婦|多胎,0,6682,0.93,byzod+ai,来自byzod高质量包+清洗
torn_pants,破损的裤子,,0,6679,0.93,byzod+ai,来自byzod高质量包+清洗
sleeves_past_elbows,袖子过肘,七分袖|七分丈,0,6675,0.93,byzod+ai,来自byzod高质量包+清洗
pink_cardigan,粉色开口衬衫,,0,6674,0.93,byzod+ai,来自byzod高质量包+清洗
squeans,醉意符号,困倦符号|睡意波浪|酒醉符,0,6674,0.97,ai_generated,[Manual] 漫画符号（表示醉酒/困倦/中毒，Danbooru标准）
thong_bikini,丁字式比基尼,,0,6670,0.93,byzod+ai,来自byzod高质量包+清洗
tank,坦克,戦車,0,6666,0.93,byzod+ai,来自byzod高质量包+清洗
boy_on_top,男上体位,,0,6665,0.93,byzod+ai,来自byzod高质量包+清洗
heart_in_eye,眼里冒爱心,,0,6656,0.93,byzod+ai,来自byzod高质量包+清洗
shushing,嘘(手势),嘘(手势),0,6646,0.93,byzod+ai,来自byzod高质量包+清洗
suggestive_fluid,暗示性的白色液体,謎の白い液体|白くべたつくなにか|白くべたつく何か,0,6645,0.93,byzod+ai,来自byzod高质量包+清洗
skull_hair_ornament,骷髅发饰,,0,6643,0.93,byzod+ai,来自byzod高质量包+清洗
mouth_drool,嘴角画着口水滴形,,0,6643,0.93,byzod+ai,来自byzod高质量包+清洗
faulds,腹甲,,0,6641,0.93,byzod+ai,来自byzod高质量包+清洗
military_jacket,军装夹克,,0,6634,0.93,byzod+ai,来自byzod高质量包+清洗
gigantic_breasts,魔乳(F),超乳|K点越えおっぱい|ロリ超乳,0,6628,0.93,byzod+ai,来自byzod高质量包+清洗
cum_on_tongue,射在舌上,精液射舌头|舌射|溜め精液,0,6622,0.97,byzod+ai,[Manual] 液体
feeding,喂食,餌付け,0,6616,0.93,byzod+ai,来自byzod高质量包+清洗
interface_headset,EVA神经连接器,,0,6612,0.93,byzod+ai,来自byzod高质量包+清洗
bra_pull,拉下的胸罩,,0,6604,0.93,byzod+ai,来自byzod高质量包+清洗
unworn_clothes,unworn衣服,脱いだ服|没穿的衣服|脱下的衣服,0,6599,0.78,pattern,模式生成（颜色/服装/动作等）
official_style,原作画风|官方画风,野生の公式|原作風,0,6583,0.93,byzod+ai,来自byzod高质量包+清洗
topknot,丸子头,,0,6580,0.93,byzod+ai,来自byzod高质量包+清洗
blue_bodysuit,蓝色紧身衣,,0,6570,0.93,byzod+ai,来自byzod高质量包+清洗
spoken_blush,表脸红害羞的会话,表脸红害羞的会话气泡,0,6563,0.86,byzod+ai,Byzod长描述→缩短主显示
animal_ear_piercing,兽耳穿孔,耳朵钉|兽耳饰,0,6561,0.97,ai_generated,[Manual] 装饰
old,老年,,0,6560,0.93,byzod+ai,来自byzod高质量包+清洗
between_fingers,(突出)指间,,0,6558,0.93,byzod+ai,来自byzod高质量包+清洗
merry_christmas,圣诞快乐,,0,6552,0.93,byzod+ai,来自byzod高质量包+清洗
multiple_hair_bows,头发上有多只蝴蝶结,,0,6552,0.93,byzod+ai,来自byzod高质量包+清洗
mitakihara_school_uniform,见泷原中学校制服,見滝原中学校制服,0,6550,0.93,byzod+ai,来自byzod高质量包+清洗
shoulder_pads,垫肩,肩パッド,0,6548,0.93,byzod+ai,来自byzod高质量包+清洗
obijime,带缔,带缔（固定和服腰带的装饰绳）|帯締め,0,6545,0.86,byzod+ai,Byzod长描述→缩短主显示
fur-trimmed_headwear,毛边头饰,,0,6544,0.93,byzod+ai,来自byzod高质量包+清洗
object_on_head,头上有非头饰类的,头上有非头饰类的物体,0,6540,0.86,byzod+ai,Byzod长描述→缩短主显示
on_desk,在书桌上,,0,6536,0.93,byzod+ai,来自byzod高质量包+清洗
lap_pillow,膝枕,膝枕,0,6535,0.93,byzod+ai,来自byzod高质量包+清洗
number_tattoo,编号纹身,,0,6532,0.93,byzod+ai,来自byzod高质量包+清洗
expressions,表情绘,表情,0,6526,0.93,byzod+ai,来自byzod高质量包+清洗
crotchless,开裆的,,0,6522,0.93,byzod+ai,来自byzod高质量包+清洗
grabbing_another's_hair,抓着对方的头发,髪掴み,0,6518,0.93,byzod+ai,来自byzod高质量包+清洗
weapon_over_shoulder,肩上的武器,,0,6513,0.93,byzod+ai,来自byzod高质量包+清洗
single_elbow_glove,单手戴着过肘的手套,,0,6508,0.93,byzod+ai,来自byzod高质量包+清洗
uwabaki,室内鞋,上履き,0,6505,0.93,byzod+ai,来自byzod高质量包+清洗
skyscraper,摩天大楼,超高層ビル|高層ビル|摩天楼|摩天大楼|摩天大厦,0,6505,0.93,byzod+ai,来自byzod高质量包+清洗
yellow_sclera,黄色巩膜,,0,6500,0.93,byzod+ai,来自byzod高质量包+清洗
baseball_bat,棒球棍,金属バット,0,6487,0.93,byzod+ai,来自byzod高质量包+清洗
strap_pull,拉带子,,0,6485,0.93,byzod+ai,来自byzod高质量包+清洗
cooking,烹饪,料理|調理,0,6481,0.93,byzod+ai,来自byzod高质量包+清洗
chain-link_fence,铁网,金網|鐵網|铁丝网围栏,0,6475,0.93,byzod+ai,来自byzod高质量包+清洗
bandaid_on_nose,鼻梁上贴着创可贴,,0,6469,0.93,byzod+ai,来自byzod高质量包+清洗
jiangshi,僵尸,僵尸|殭屍,0,6466,0.93,byzod+ai,来自byzod高质量包+清洗
heart-shaped_box,心形盒子,,0,6462,0.93,byzod+ai,来自byzod高质量包+清洗
purple_lips,紫色的嘴唇,,0,6462,0.93,byzod+ai,来自byzod高质量包+清洗
utility_pole,电线杆,電柱|電信柱,0,6459,0.93,byzod+ai,来自byzod高质量包+清洗
dark_elf,暗精灵,,0,6458,0.93,byzod+ai,来自byzod高质量包+清洗
adjusting_headwear,整理头饰,,0,6449,0.93,byzod+ai,来自byzod高质量包+清洗
taking_picture,拍照|自拍,,0,6449,0.93,byzod+ai,来自byzod高质量包+清洗
pinky_out,伸出小拇指,兰花指,0,6447,0.93,byzod+ai,来自byzod高质量包+清洗
cow_print_thighhighs,奶牛纹过膝袜,牛纹大腿袜,0,6447,0.97,ai_generated,[Manual] 特征袜
purple_pantyhose,紫色裤袜,,0,6431,0.93,byzod+ai,来自byzod高质量包+清洗
checkered_background,方格背景,,0,6428,0.93,byzod+ai,来自byzod高质量包+清洗
heart-shaped_food,心形食物,爱心食物,0,6425,0.97,ai_generated,[Manual] 物品
thighhighs_under_boots,长袜、过膝袜等外,,0,6402,0.93,byzod+ai,来自byzod高质量包+清洗
spoken_musical_note,表哼歌的会话气泡,,0,6401,0.93,byzod+ai,来自byzod高质量包+清洗
sakuragaoka_high_school_uniform,樱丘女子高等学校,樱丘女子高等学校校服|桜が丘女子高等学校制服,0,6399,0.86,byzod+ai,Byzod长描述→缩短主显示
back_cutout,露出部分后背衣服,,0,6390,0.93,byzod+ai,来自byzod高质量包+清洗
convenient_leg,挡住关键部位的腿,ディフェンスに定評のある左足|ディフェンスに定評のある右足|鉄壁の左足|鉄壁の右足,0,6378,0.93,byzod+ai,来自byzod高质量包+清洗
red_eyeliner,红眼线,红色眼线,0,6374,0.97,ai_generated,[Manual] 妆容
superhero_costume,超级英雄服,英雄服装|超人装,0,6372,0.97,ai_generated,[Manual] cos/角色服装
pink_neckerchief,粉色领巾,,0,6370,0.93,byzod+ai,来自byzod高质量包+清洗
plaid_vest,格子呢背心,,0,6369,0.93,byzod+ai,来自byzod高质量包+清洗
pussy_peek,私处走光,爱液渗出|私密部位微露|大陰唇,0,6366,0.97,byzod+ai,[Manual] （自然表达）
red_wings,红色翅膀,,0,6363,0.93,byzod+ai,来自byzod高质量包+清洗
brown_bow,棕色蝴蝶结,,0,6355,0.93,byzod+ai,来自byzod高质量包+清洗
suitcase,手提箱,行李箱,0,6354,0.93,byzod+ai,来自byzod高质量包+清洗
jumpsuit,(尤指女式)连衫裤,作業着,0,6353,0.93,byzod+ai,来自byzod高质量包+清洗
school_chair,课堂椅,椅子,0,6343,0.93,byzod+ai,来自byzod高质量包+清洗
skeleton,骨架,骨格|骷髅|骨架|骸骨,0,6343,0.93,byzod+ai,来自byzod高质量包+清洗
looking_at_penis,看着阴茎,凝视下体,0,6341,0.97,byzod+ai,[Manual] 动作
polka_dot_panties,圆斑内裤,水玉パンツ,0,6337,0.93,byzod+ai,来自byzod高质量包+清洗
train_interior,列车内部|电车内部,電車内|員電車,0,6335,0.93,byzod+ai,来自byzod高质量包+清洗
skinny,骨感,,0,6335,0.93,byzod+ai,来自byzod高质量包+清洗
holding_hat,拿着帽子,,0,6321,0.93,byzod+ai,来自byzod高质量包+清洗
raised_eyebrow,扬起的眉毛,,0,6314,0.93,byzod+ai,来自byzod高质量包+清洗
plaid_scarf,格子呢围巾,,0,6305,0.93,byzod+ai,来自byzod高质量包+清洗
grey_cardigan,灰色开口衬衫,,0,6305,0.93,byzod+ai,来自byzod高质量包+清洗
bandaid_on_knee,膝盖贴着创可贴,膝絆創膏,0,6304,0.93,byzod+ai,来自byzod高质量包+清洗
scroll,卷轴,巻物,0,6296,0.93,byzod+ai,来自byzod高质量包+清洗
waist_cape,穿在腰部的小披风,,0,6294,0.93,byzod+ai,来自byzod高质量包+清洗
egg,蛋,卵,0,6294,0.93,byzod+ai,来自byzod高质量包+清洗
pervert,变态,変態,0,6294,0.93,byzod+ai,来自byzod高质量包+清洗
holding_removed_eyewear,手持摘下的眼镜,摘眼镜姿势,0,6290,0.97,ai_generated,[Manual] 动作
pink_necktie,粉色领带,,0,6287,0.93,byzod+ai,来自byzod高质量包+清洗
lowleg_panties,低腰式内裤,,0,6286,0.93,byzod+ai,来自byzod高质量包+清洗
broom_riding,骑扫帚,箒で飛ぶ,0,6284,0.93,byzod+ai,来自byzod高质量包+清洗
street,街道,道路,0,6283,0.93,byzod+ai,来自byzod高质量包+清洗
red_buruma,红色灯笼裤,赤ブルマ,0,6271,0.93,byzod+ai,来自byzod高质量包+清洗
single_mechanical_arm,单只机械手臂,,0,6271,0.93,byzod+ai,来自byzod高质量包+清洗
holding_pom_poms,拿着啦啦队彩球,,0,6270,0.93,byzod+ai,来自byzod高质量包+清洗
manly,强壮的,益荒男|男らしさ,0,6268,0.93,byzod+ai,来自byzod高质量包+清洗
octoling,タコガール,,0,6268,0.93,byzod+ai,来自byzod高质量包+清洗
white_necktie,白色领带,,0,6262,0.93,byzod+ai,来自byzod高质量包+清洗
gold_earrings,金耳环,金色耳饰,0,6262,0.97,ai_generated,[Manual] 首饰
company_connection,联动,制作公司相同|发行公司相同,0,6260,0.93,byzod+ai,来自byzod高质量包+清洗
playing_games,打游戏,,0,6252,0.93,byzod+ai,来自byzod高质量包+清洗
flower_knot,绳结,,0,6238,0.93,byzod+ai,来自byzod高质量包+清洗
two-tone_fur,双色毛皮,,0,6237,0.93,byzod+ai,来自byzod高质量包+清洗
black_skin,黑色皮肤,,0,6237,0.93,byzod+ai,来自byzod高质量包+清洗
orb,球体,球体,0,6230,0.93,byzod+ai,来自byzod高质量包+清洗
taut_shirt,绷紧的衬衫,,0,6228,0.93,byzod+ai,来自byzod高质量包+清洗
blue_socks,蓝色短袜,,0,6227,0.93,byzod+ai,来自byzod高质量包+清洗
vertical-striped_shirt,竖条纹衬衫,,0,6227,0.93,byzod+ai,来自byzod高质量包+清洗
hand_on_another's_cheek,手摸着对方的脸颊,頬に手,0,6220,0.93,byzod+ai,来自byzod高质量包+清洗
blue_ascot,蓝色阿斯科特领巾,,0,6212,0.93,byzod+ai,来自byzod高质量包+清洗
vase,花瓶,花瓶,0,6212,0.93,byzod+ai,来自byzod高质量包+清洗
costume_switch,服饰互换,衣装交換|制服交換|服交換|毛皮交換|東方装束換,0,6201,0.93,byzod+ai,来自byzod高质量包+清洗
crack,裂痕,亀裂|裂缝,0,6201,0.93,byzod+ai,来自byzod高质量包+清洗
print_pantyhose,印花连裤袜,图案裤袜,0,6200,0.97,ai_generated,[Manual] 细节
;p,眨眼舌头上伸,,0,6197,0.93,byzod+ai,来自byzod高质量包+清洗
red_sleeves,红色的袖子,,0,6196,0.93,byzod+ai,来自byzod高质量包+清洗
looking_at_object,看着object,,0,6194,0.78,pattern,模式生成（颜色/服装/动作等）
orange_bikini,橙色比基尼,,0,6187,0.93,byzod+ai,来自byzod高质量包+清洗
sake,日本酒,酒|日本酒,0,6187,0.93,byzod+ai,来自byzod高质量包+清洗
paper_lantern,提灯,提灯|灯籠|灯篭|灯笼,0,6178,0.93,byzod+ai,来自byzod高质量包+清洗
anal_beads,肛珠,,0,6174,0.93,byzod+ai,来自byzod高质量包+清洗
plaid_shirt,格子呢衬衫,,0,6173,0.93,byzod+ai,来自byzod高质量包+清洗
black_cloak,黑色斗篷,,0,6169,0.93,byzod+ai,来自byzod高质量包+清洗
frilled_hat,褶边帽子,,0,6167,0.93,byzod+ai,来自byzod高质量包+清洗
horn_ribbon,角上系着缎带,,0,6166,0.93,byzod+ai,来自byzod高质量包+清洗
suit_jacket,西装外套,,0,6153,0.93,byzod+ai,来自byzod高质量包+清洗
footwear_bow,鞋子蝴蝶结,,0,6152,0.93,byzod+ai,来自byzod高质量包+清洗
cowboy_hat,牛仔帽,,0,6149,0.93,byzod+ai,来自byzod高质量包+清洗
bruise,挫伤,青痣,0,6148,0.93,byzod+ai,来自byzod高质量包+清洗
water_gun,水枪,水鉄砲|水枪,0,6139,0.93,byzod+ai,来自byzod高质量包+清洗
falling_leaves,落叶,飘落叶子,0,6131,0.97,byzod+ai,[Manual] 场景元素
bikini_bottom_aside,比基尼移开,泳装拨开|内裤旁开,0,6125,0.97,ai_generated,[Manual] 动作+服装
bursting_breasts,包不住的巨乳,,0,6122,0.93,byzod+ai,来自byzod高质量包+清洗
dragon_wings,龙翼,,0,6122,0.93,byzod+ai,来自byzod高质量包+清洗
beer_mug,啤酒杯,,0,6117,0.93,byzod+ai,来自byzod高质量包+清洗
rice,米,米|米饭|ご飯|御飯,0,6111,0.93,byzod+ai,来自byzod高质量包+清洗
fat_man,胖子,太った男,0,6107,0.93,byzod+ai,来自byzod高质量包+清洗
artistic_error,作画失误,画崩|艺术错误,0,6104,0.97,ai_generated,[Manual] meta/风格
hypnosis,催眠|催眠术,催眠|催眠術|逆催眠,0,6100,0.93,byzod+ai,来自byzod高质量包+清洗
covered_collarbone,有衣物裹住的锁骨,,0,6091,0.93,byzod+ai,来自byzod高质量包+清洗
coffee_mug,马克杯,,0,6078,0.93,byzod+ai,来自byzod高质量包+清洗
drop_shadow,立绘阴影,,0,6077,0.93,byzod+ai,来自byzod高质量包+清洗
striped_socks,横条袜,,0,6071,0.93,byzod+ai,来自byzod高质量包+清洗
two-tone_gloves,双色手套,拼色手套,0,6070,0.97,ai_generated,[Manual] 
metal_collar,金属项圈,,0,6064,0.93,byzod+ai,来自byzod高质量包+清洗
blue_capelet,蓝色披肩,,0,6061,0.93,byzod+ai,来自byzod高质量包+清洗
orange_flower,橙色的花,,0,6061,0.93,byzod+ai,来自byzod高质量包+清洗
fat_mons,丰满的,阴埠凸起,0,6056,0.93,byzod+ai,来自byzod高质量包+清洗
shopping_bag,购物袋,レジ袋|购物袋,0,6043,0.93,byzod+ai,来自byzod高质量包+清洗
knight,骑士,騎士|女騎士,0,6035,0.93,byzod+ai,来自byzod高质量包+清洗
armpit_peek,微微露出腋窝,,0,6027,0.93,byzod+ai,来自byzod高质量包+清洗
netorare,NTR,寝取られ|逆NTR|寝取り|寝取らせ,0,6009,0.93,byzod+ai,来自byzod高质量包+清洗
ranguage,日式英语,,0,6003,0.93,byzod+ai,来自byzod高质量包+清洗
broken,破碎的,,0,6000,0.93,byzod+ai,来自byzod高质量包+清洗
dango,团子,団子|お団子|团子,0,5998,0.93,byzod+ai,来自byzod高质量包+清洗
sailor_senshi_uniform,美少女战士制服,,0,5998,0.93,byzod+ai,来自byzod高质量包+清洗
elbow_rest,手肘靠着某物休息,,0,5998,0.93,byzod+ai,来自byzod高质量包+清洗
frilled_gloves,花边手套,,0,5994,0.93,byzod+ai,来自byzod高质量包+清洗
purple_hairband,紫色发带,,0,5986,0.93,byzod+ai,来自byzod高质量包+清洗
perspective,用了透视画法,透视画法|三点透视,0,5984,0.93,byzod+ai,来自byzod高质量包+清洗
torn_dress,破损的裙子,,0,5984,0.93,byzod+ai,来自byzod高质量包+清洗
holding_towel,拿着毛巾,,0,5981,0.93,byzod+ai,来自byzod高质量包+清洗
horse,马,馬|馬姦,0,5979,0.93,byzod+ai,来自byzod高质量包+清洗
dimples_of_venus,女性的腰窝|维纳斯之眼,,0,5973,0.93,byzod+ai,来自byzod高质量包+清洗
black_mask,黑面具,黑色口罩|眼罩,0,5969,0.97,ai_generated,[Manual] 面部遮挡
nintendo_switch,任天堂switch,,0,5968,0.93,byzod+ai,来自byzod高质量包+清洗
animal_ear_hairband,兽耳发箍,兽耳头箍|动物耳发带,0,5959,0.97,ai_generated,[Manual] 可爱头饰
bird_ears,鸟耳朵（羽毛状）,,0,5957,0.93,byzod+ai,来自byzod高质量包+清洗
against_glass,压在玻璃上,玻璃压迫|贴玻璃|ガラス越し,0,5950,0.97,byzod+ai,[Manual] 姿势/构图
dog_tags,狗牌,認識票|军人身份确认牌,0,5949,0.93,byzod+ai,来自byzod高质量包+清洗
